soil_moisture,air_temp,rain_forecast,growth_phase,evapotranspiration,water_needed_liters,irrigation_urgency
58.14157522974489,27.149915022057865,20.452769065631273,Panen,4.392180914408835,314.59,0.52
87.42609878748642,30.918361255146742,5.425859360695407,Generatif,5.93265875140737,463.84,0.35
27.83786459740634,30.579795997116275,8.652684389294174,Panen,5.692173538405558,589.42,0.76
27.16499357603673,27.28636463570267,40.578503903734166,Panen,4.232966598911071,320.23,0.34
14.577479016425254,32.328747503724045,12.93082447794663,Panen,2.5213396253962888,659.52,0.87
62.655903904745784,34.66849399120477,13.217721128353466,Semai,2.1284932320241143,417.35,0.55
53.92337446578095,24.522185731842463,46.46840450011657,Panen,4.569426443212324,115.28,0.13
18.899136307731183,29.006359653872178,32.88178114334247,Panen,4.8872094489401405,439.37,0.41
39.16311480945498,31.12224142253772,5.715377694217816,Semai,6.936069609139352,569.62,0.69
24.293056426496307,31.03722244244399,7.179263506596712,Semai,4.486469899468827,624.09,0.79
36.518539232068925,24.23442416387413,13.61837163601397,Semai,3.6869592484008153,444.99,0.65
86.10113355156881,26.52679279018326,29.69978439133164,Generatif,4.77257880845092,265.39,0.0
64.66550711044232,24.74196865574546,37.64127349528364,Semai,3.427942882544127,124.75,0.05
10.605528063611356,30.82758087059921,13.72482217265985,Generatif,2.548163666689739,808.75,0.88
30.200645902729892,31.744678652033606,43.53210187074822,Semai,2.6782582021166434,320.6,0.35
10.828923766222323,25.91690596108173,5.459008944207428,Semai,3.9149267593815655,656.83,0.84
67.18947990149445,27.99613343210487,10.379958402158978,Vegetatif,2.076058505350944,516.82,0.46
47.55374416443827,27.95764492051225,48.52324605714388,Vegetatif,3.321219720087429,325.2,0.2
89.52149534515114,33.8376279790774,6.737243182682883,Vegetatif,6.725138845594123,480.43,0.36
68.68666088181266,26.3359128543496,44.405565386190545,Vegetatif,3.4077031545818652,223.82,0.04
51.43303541663055,30.5797694559079,35.19675377020477,Semai,2.6643770662370954,268.96,0.19
74.37643425665081,33.395226150010615,3.6543545320853354,Semai,7.694483359967235,418.34,0.46
66.38429209872609,33.954938314764576,24.185341444997192,Generatif,5.734820698109717,449.43,0.52
29.502094210878973,31.998793131416797,25.948967657240317,Semai,2.360155696613995,460.37,0.36
52.420661986201324,27.594333027142596,46.60698157079188,Generatif,2.373463798969417,294.46,0.16
54.47989798672567,33.876558897946275,21.055229653858436,Panen,5.672732754195018,406.71,0.6
46.098535888624276,32.90599232520152,22.338180773213796,Panen,5.24077281238947,404.15,0.65
24.335409828428958,32.453629605951235,5.624187739318915,Semai,2.410248634357909,664.39,0.8
27.86952413263096,24.808024786620088,31.958628171883124,Panen,3.3458928498400122,351.88,0.31
32.48379207647693,24.519178567818596,10.54484879445483,Semai,7.574257486913529,498.45,0.68
10.8204119502531,32.344383572418955,3.876662911185341,Generatif,5.432064862886104,894.21,0.89
83.35551137356074,35.33753761480717,49.8459500035397,Vegetatif,4.641952388886981,205.29,0.01
64.88767932667831,33.28468713675623,13.48148139814026,Panen,3.500932471522196,403.59,0.52
65.16938526275766,33.97770679792426,7.052658256440197,Semai,2.802188253811226,443.94,0.53
55.786449104729705,30.539787370197484,34.974518729858815,Vegetatif,4.415790104664087,394.8,0.16
65.14486465288473,27.65503372905689,41.08410779609509,Generatif,7.534199355987803,280.67,0.07
88.5490039898909,32.13284276120261,3.2038746563173346,Semai,2.29226837406525,361.8,0.35
40.81282701075946,32.54365050591231,5.269665373489351,Panen,7.9458728956572,585.87,0.69
67.0020469501251,32.104295660328084,4.508691179102292,Generatif,3.2468763212120466,594.86,0.5
38.76232035020226,35.360508680631845,2.34796516612556,Semai,4.4526041623940555,627.33,0.72
78.34310389974607,28.406148399174675,32.97282393171419,Panen,2.2703078489943054,134.46,0.0
78.6422885512028,24.4758904674694,29.415659486968202,Generatif,5.508693218648188,254.08,0.0
82.1813140338788,34.901332233088915,33.14033282799665,Generatif,4.901331592405949,329.91,0.02
10.437065939350267,25.925989426248975,25.283358163709053,Vegetatif,6.000242208408679,661.74,0.44
33.855315599687586,32.36782007264919,40.87538427027908,Vegetatif,5.256068763748836,472.72,0.33
20.713948096127687,34.47845327727221,27.333415124928774,Vegetatif,4.389066707882414,671.42,0.44
46.318895831212544,27.721696776175623,45.937346739981244,Semai,6.4265401868700245,180.11,0.21
49.63597141434383,33.964982890259115,24.282426625199665,Generatif,2.1501267667217467,541.06,0.64
30.47232342637244,27.98469751525733,39.532933060579936,Vegetatif,5.24617412524757,447.41,0.32
67.87571936360564,33.531095138835,20.368017684181705,Panen,2.683257222974056,332.6,0.5
31.581577375117547,24.83795835568471,21.76119473882214,Semai,4.616049998515,417.03,0.69
78.31131002266869,31.862915984051135,42.44960226189584,Vegetatif,6.746751901148099,251.09,0.02
24.212749451342948,32.125656966945556,5.3829917678831665,Semai,2.854764477562401,649.31,0.8
39.37882358122269,29.897109960971477,28.245887749160403,Generatif,7.614862092634912,536.79,0.27
59.7790206739444,32.24509036635253,36.31682338893928,Panen,7.331028154348427,221.55,0.15
58.42680563706026,35.07820404664609,37.52103077085268,Generatif,4.489430425200191,395.03,0.18
16.24232896041148,32.806257899618736,29.57467635849877,Panen,2.0358490443556194,507.24,0.46
77.70068897527585,35.535552347815916,22.40322420797569,Generatif,6.738468960046916,428.22,0.45
57.845194674382014,29.383347766224862,13.039122193337887,Semai,7.285374820473697,386.71,0.54
79.58876389657347,30.339488780447486,45.47131176770611,Generatif,3.0484285541325953,211.12,0.0
79.41084625822948,27.16486436685248,18.489397376066268,Panen,7.497153252899342,222.16,0.37
53.67349523000249,35.82722001361042,39.94960442666729,Semai,7.484583663768176,293.42,0.22
82.86251658491503,24.66164082193527,1.583280648131813,Semai,4.827745106205143,309.69,0.33
77.87262390507648,28.303445011401724,11.608460734330455,Panen,6.788208864787052,283.72,0.39
86.64983556494168,27.572365977223356,17.27923964420613,Panen,4.669687869631931,217.15,0.32
78.0398718847525,28.638140557536666,33.57870316551021,Semai,5.384277595511707,120.29,0.0
75.69630808009195,35.012614326238385,15.96654035809455,Panen,3.91903405885858,345.3,0.46
47.54883845415292,28.41645448882218,2.0681900409653564,Generatif,2.9568160719249468,666.32,0.6
26.962484830234217,35.00371983240001,8.693375802700803,Generatif,6.479219502884192,795.3,0.8
82.85669864603888,29.08006633995843,12.958267618466301,Generatif,2.0083570671148143,409.13,0.36
67.80393491568606,34.2572252306425,8.802373996790951,Semai,5.477316137892689,432.39,0.51
32.53982913588162,30.261001182008023,10.18622800705667,Generatif,7.188116158270782,703.68,0.72
37.2796578204514,27.73623412113978,38.44784703366772,Semai,3.327663720658703,285.68,0.27
64.88628094857765,29.392197587614646,20.601682197523008,Panen,3.997396740788014,310.93,0.49
48.22538466829367,29.09257294773844,20.25896223339626,Generatif,5.524915117186777,540.14,0.6
16.518604947709463,27.11896874502661,48.330316832974304,Semai,3.4812214791868406,306.46,0.41
21.31583565965256,27.47566475990288,22.335091897210013,Vegetatif,7.0849211439846975,638.41,0.78
69.6518946809849,26.237447055732652,46.38290662661974,Generatif,4.19961900267533,188.7,0.03
36.285562278546465,28.0320066864913,14.953154910834016,Generatif,5.489682318919317,633.97,0.68
50.61195427216313,31.49286963899005,20.031312995208655,Semai,3.3567268855952523,400.5,0.61
71.32971826028206,28.638698024515577,19.814167803373106,Semai,2.2483180219459142,270.49,0.44
70.0940474964842,32.54787853111551,27.30394161573222,Panen,3.0422015960819637,260.55,0.08
23.36120215098191,35.84373803625544,29.21236454269761,Semai,2.2771936256528194,497.6,0.44
17.871509151922822,28.52521295381382,12.406251452113443,Panen,4.811623397679315,610.94,0.81
57.2921834372072,29.551670569075405,39.679212520855934,Vegetatif,5.5198243455082965,339.13,0.15
69.33062991449916,25.96932188337717,24.826297733839624,Panen,2.2680512461127167,215.67,0.43
21.92319375963283,28.706583429351795,0.35217767594037386,Generatif,2.542893329227597,824.19,0.79
39.75642298618198,32.72198940948815,29.56703166583401,Semai,4.913150160862106,398.43,0.29
79.62223967741126,26.608857596909555,39.90297207645682,Vegetatif,6.795079593205857,202.15,0.0
85.53785132482568,26.18464858386275,12.52333689077289,Vegetatif,5.768055073494316,383.47,0.32
46.325580875974744,28.5164984837903,1.8935504680963,Semai,2.6282613206232166,552.88,0.61
16.36127472246664,33.82379382861278,40.35893278253614,Generatif,7.325253643048969,551.53,0.47
30.61571649619019,31.483886276537802,48.81383579858136,Semai,7.50470140873848,283.68,0.35
28.637593625242637,35.49095253103928,3.8281807332451177,Semai,3.9497409670967656,690.3,0.8
29.11709764328456,34.854485219131504,46.90184036628606,Semai,5.696106751288173,309.39,0.39
49.510536430340004,25.81364636187891,17.9637205988031,Panen,4.953962901108271,376.17,0.57
56.65805213532569,24.510633295286574,47.07198042940438,Vegetatif,7.652142611778933,245.82,0.11
19.80076709439483,28.789136810337048,32.44196620012234,Vegetatif,5.052491197692415,584.97,0.4
81.14848052226675,30.264953745823675,44.51221562242066,Generatif,7.759794882272385,175.22,0.0
59.597905862489185,30.186847382624574,39.29165125257067,Vegetatif,3.196055303181237,346.37,0.13
57.78013842144043,25.609287213252664,1.3998871410313418,Semai,4.073220546174079,466.07,0.51
88.98231987074273,25.497809185855324,3.2721251162526945,Vegetatif,6.688071440576824,428.17,0.29
60.251518199450025,24.562329069350444,26.287230255927202,Generatif,6.701664413560207,388.48,0.08
84.3167319440948,34.210319112664806,6.480950992245632,Panen,6.39309964374023,365.14,0.39
32.90055778878334,35.372929656818144,23.051711957857574,Panen,7.157668787991825,513.67,0.76
29.210359227719806,25.38822024261566,47.731514928223376,Semai,6.215277037662873,222.84,0.31
51.321494945956246,26.557468422589338,14.737864377724213,Semai,5.816510866833403,385.26,0.56
50.68871581093329,25.078354616818924,24.445635690787043,Vegetatif,4.753550078465072,451.38,0.55
28.11869195871175,34.53002605369002,19.21298150340347,Vegetatif,4.802526459975962,687.59,0.79
65.97245255199581,35.504504802434894,31.491348212412422,Generatif,4.4369689592254495,421.87,0.13
12.370705538935463,27.14155892065068,9.692246532577942,Semai,5.721270798222922,635.65,0.84
65.2504378039562,27.6430059592245,12.996964506714164,Generatif,4.439983575397961,504.9,0.47
46.57423088986401,28.352036212955277,42.938392568200506,Panen,2.884965884519582,209.63,0.21
65.12060086760633,30.029565112568775,40.56681119301692,Vegetatif,2.6391776972518803,285.83,0.09
48.166450451321516,32.189531743739124,39.45948444353202,Semai,7.546833651462667,278.91,0.23
88.1867026307756,30.05268699905549,38.5459804658948,Vegetatif,2.1484334452272984,215.59,0.0
36.774796088249424,35.412018980114894,22.97187467307895,Semai,2.632803570833915,487.6,0.74
88.60583496019106,25.198721502257985,36.44453862661041,Panen,4.67182924787352,9.88,0.0
15.19791539831803,33.583266147300755,19.36024089360589,Generatif,3.577557601426279,749.64,0.87
64.70086198060453,28.013797089761653,5.035479009474009,Semai,4.435093402412876,414.31,0.48
46.33753654279297,28.53057225703857,19.668732082444617,Vegetatif,2.7046842895633,549.05,0.61
75.77101004237602,32.50595332452271,7.933152211396544,Semai,2.785441621084244,379.69,0.44
73.16928557735984,35.15252531849255,19.54258403162548,Generatif,6.803947452350692,470.75,0.48
74.01681463007499,32.59440934264292,14.871260768144328,Panen,6.554652464601823,347.12,0.45
17.579087944201575,33.31032690455276,29.958033353396246,Vegetatif,2.625517194347686,658.12,0.45
75.78925598890358,33.009350905905585,18.07702077492117,Panen,6.00674248939412,296.01,0.44
27.123212595500874,27.851743271804697,35.27948316895892,Panen,5.6558679401329,363.58,0.34
12.054421108722781,33.083165198186975,25.60733405238247,Generatif,6.280176336081379,717.32,0.49
27.41909757475291,33.41424912263762,45.974613925769994,Semai,4.846693427374845,322.07,0.39
48.34280837598662,30.400803847806152,4.551271767519349,Semai,3.619920965200645,537.83,0.61
69.36890879291457,30.441074864001795,34.38545943206661,Semai,5.982075016139167,183.83,0.07
27.490598466628295,33.116649636749806,33.61984387850198,Semai,4.228144559136932,422.59,0.38
19.04060384722171,33.80437034669289,47.53132737063503,Vegetatif,3.313717406072963,511.76,0.45
61.67738040191538,28.046345304368046,18.577593352182625,Panen,4.4517740823156995,327.89,0.5
88.7118429088014,33.618746610903486,15.271898485608116,Semai,6.579619013605724,269.73,0.36
58.06962416684945,33.77050808010493,8.619672210682827,Panen,4.854759179217211,477.59,0.57
65.28458912987375,26.80950769102295,13.264425767764681,Vegetatif,3.7991855806005326,496.22,0.47
54.893395499713606,32.60340894380059,25.09453863775693,Vegetatif,6.991211688942969,486.63,0.19
72.58787553828031,26.2384070620339,41.88564809799885,Vegetatif,7.289862531085609,201.84,0.01
88.06435361675558,25.11658935585755,14.214330174032064,Panen,4.599502542636048,204.9,0.29
53.53033835233479,30.894516144602733,7.887105832869529,Semai,4.248128124361368,502.36,0.58
43.34324093941807,34.90382638540079,13.606423553708435,Panen,5.67619368211379,532.24,0.69
78.82744489281012,24.42550828230916,5.046348751424229,Semai,2.347846676347478,328.39,0.35
87.5782675007992,33.91801965113906,46.33477081539981,Generatif,6.147938963405583,176.27,0.0
20.33453126956544,30.077654528442082,43.63120760111236,Semai,6.693725632263481,343.68,0.41
56.25367723791023,34.33074538465476,15.424585849257616,Semai,4.38465156354303,443.21,0.59
73.3967994036798,34.121723222052566,12.349390796593351,Semai,3.0476951000443786,384.97,0.47
52.667152412511264,34.50344165779546,45.269865703245785,Vegetatif,2.172910250845181,356.42,0.22
42.735757455435895,33.22648745768008,0.08859756604779889,Generatif,5.823473596922599,765.75,0.68
62.418385690833645,34.11590825456394,30.028876399567334,Semai,3.6139604398094587,288.57,0.15
31.610247561067865,26.112302486414443,45.80018804728353,Generatif,4.783337522727706,379.88,0.3
37.930699435069556,27.6462377864993,25.427874445317638,Panen,4.318133129945185,377.76,0.26
89.38213271050758,26.909834049687557,0.14834797998169447,Panen,3.049308775684776,329.43,0.3
60.91722674995963,32.909139644736726,10.943571469257785,Vegetatif,5.050212010764224,591.65,0.55
79.83418386488597,25.843717432405633,46.1220796945967,Panen,4.757561136444428,0.0,0.0
74.62148104297148,26.186733484533463,0.8511212089914622,Generatif,5.744885737218993,535.32,0.4
62.181804351521926,34.54757664866331,19.73898830316007,Generatif,3.5113099671787205,517.92,0.55
77.25832659670186,32.47058631495406,39.48723631664891,Generatif,3.287834479120435,276.75,0.03
32.972679634685676,34.50455973502904,41.90454968425017,Generatif,6.8860703585388325,485.42,0.36
60.969315904983866,25.672263099128287,23.880396631433502,Generatif,6.213153469784249,407.72,0.49
57.248279161918475,28.787764854735627,11.624187586642625,Vegetatif,6.63323871014938,548.28,0.54
59.79356806346758,27.39781404091581,29.985235884307947,Semai,2.7397388705301684,229.02,0.11
23.49055417174202,24.116173023355795,13.188901577865074,Panen,3.3442378599621057,519.1,0.74
32.17944319984547,27.414275525264483,12.763212899795818,Generatif,5.4531890972218395,656.56,0.7
32.93266550340313,28.554999023734553,40.379988169850655,Panen,7.143208081237448,289.02,0.31
58.15569300582106,25.106635646912544,7.713291764830654,Vegetatif,7.352687859010821,559.96,0.5
87.80375043518289,30.797850693921838,0.2760739200995399,Vegetatif,6.991459773529564,515.56,0.34
86.32540409457185,28.5980719496716,16.838760850292456,Semai,2.2603876765065642,214.36,0.33
28.175164239175725,24.557539947330547,24.548697749751497,Vegetatif,6.9252751079343575,547.49,0.71
34.3876194453418,32.44774637841572,35.254019594766184,Semai,7.39454706512649,351.79,0.33
12.88495138233337,32.75135800609324,39.05576288021443,Generatif,2.3404945409159126,598.42,0.48
41.90524718875153,34.01365731563322,33.1759605566815,Vegetatif,4.497685362661929,501.42,0.29
76.77392973442909,29.82648719840379,31.325444015846333,Panen,5.2196619397802095,170.91,0.01
83.2601391188912,35.623905568014116,33.28743611597175,Vegetatif,3.396502237300998,323.93,0.01
28.91971836543549,34.968769734389475,13.576325879054952,Vegetatif,5.100113936222663,762.06,0.79
31.26355787910714,30.616219501201577,19.11806614822839,Generatif,7.315734727766388,649.13,0.74
27.667985320700296,29.33942317283301,30.821825049978223,Semai,7.201655038074588,401.21,0.35
38.0082854059663,24.036413134835072,3.278533017698643,Semai,7.639023687544885,505.29,0.63
74.38075188724358,32.53193438087081,14.766267503392783,Vegetatif,4.904658790367252,493.35,0.45
61.74859759075681,30.779454048596293,20.320947237882653,Panen,4.4634016717635205,323.49,0.52
72.875273429096,35.250529745832964,26.6720341426968,Vegetatif,5.99472691419412,420.67,0.08
56.64248850682449,31.13078550289493,24.324105368048055,Panen,4.500563465606205,350.24,0.56
30.618646244731742,35.91427312671276,35.90659390769969,Generatif,2.2516675760051466,574.91,0.38
28.239534417003533,34.24583126235949,23.671333770823054,Generatif,6.31952871302273,665.79,0.79
10.720056469099983,35.44317522977944,45.20649919124944,Semai,3.685903647696943,448.62,0.52
72.4785709499258,27.931953255420467,19.015917107620865,Panen,2.2945118736031427,273.87,0.43
77.76969809317742,25.7920319372072,26.26858530880782,Vegetatif,2.123726459161425,324.73,0.0
71.4626079702733,33.562465365541506,0.16051948010133987,Vegetatif,7.588167611463909,621.01,0.48
15.952164618279259,33.43436523562959,15.523897822309468,Vegetatif,3.5124560518650134,776.62,0.87
70.97773017358928,26.53738727286676,43.32864886569961,Vegetatif,4.687395155138381,204.63,0.02
13.661396252021545,33.17693584961896,16.67881972981458,Generatif,7.703458717393133,779.7,0.88
18.447445256511294,30.983680296496875,12.659316666623099,Panen,4.805101872684351,615.0,0.83
45.23802983461338,25.314301738820078,27.176848122111082,Generatif,2.4716559411578682,441.99,0.19
48.091760713987206,30.021403170842504,3.936504922103623,Panen,5.311616283479955,521.72,0.61
75.28949092949571,35.17365601006414,26.58025658251996,Semai,2.529191920724391,277.04,0.07
64.36215136327284,30.077490545342748,15.183289912109416,Panen,2.570527270241218,359.94,0.5
22.265614290497304,33.464387874641666,19.155144493719376,Vegetatif,7.108862442814758,727.23,0.82
28.091742658304106,24.346919839703478,39.568250216857244,Generatif,3.736529260187537,435.26,0.31
32.85401506069494,32.73697695435112,33.098200930705914,Vegetatif,6.072021200674618,529.44,0.34
19.893810996388666,35.36204863364973,22.305304656192142,Panen,5.053546011971971,574.42,0.86
33.011590908738455,29.99433341871523,28.87581565424697,Panen,3.333960147226485,414.3,0.32
68.28785244317865,28.052518956307036,38.34293776601146,Semai,5.1069217919192464,120.49,0.06
29.31211760858264,31.759806058642766,37.28918725980942,Panen,2.4139612153985164,380.19,0.36
76.82877176483092,34.995134581118634,9.266085527558921,Panen,4.083274097538256,374.66,0.45
47.56135961001662,26.121235806400115,15.045961099960238,Vegetatif,5.1370173501229495,553.24,0.58
35.8348608995511,28.844330520272518,17.411846548301263,Panen,3.370366028513912,475.42,0.69
42.99344836390985,25.875483371782096,9.377114500250222,Panen,5.961128781088163,465.65,0.61
66.75973924747932,29.959850786638714,0.6080727003152098,Generatif,2.310871530177841,635.66,0.48
51.343416259679216,30.485064156366708,8.698363439440609,Generatif,4.908859387223761,623.61,0.59
10.582293118004644,35.33044337665992,40.41221635407436,Semai,6.2899746877363,471.31,0.52
83.785907726806,28.950181845211528,27.296022569623556,Semai,4.579676353740637,154.25,0.0
15.279680240148137,30.80347936247638,17.08290134935904,Vegetatif,7.2475184919136275,737.42,0.85
85.08970790515086,34.62315088864983,30.41722228147324,Vegetatif,5.793156687443993,313.03,0.0
12.252225889604373,27.856860002113905,36.99170626733959,Generatif,7.750957496352426,560.4,0.45
71.67834679659587,32.08996642761108,17.721389151043134,Generatif,3.7047308766498723,478.32,0.47
52.77397665466306,33.08594218586516,23.303742076748723,Generatif,7.632735985128483,527.51,0.61
50.45809444832848,27.966338816244114,3.21066083350578,Semai,5.64093553931418,518.71,0.58
15.822280203520362,25.972094226367734,29.85452681062396,Semai,6.471073395280392,437.36,0.41
29.099600827033303,30.03491450282728,17.820354777609232,Panen,7.4129667022606816,519.39,0.75
72.20378536521537,28.28162076159962,21.676182380039382,Semai,5.307183127950926,253.5,0.43
81.30078639379953,27.197549181506567,21.130030897346234,Panen,7.173084751697992,191.87,0.36
52.32949448423837,35.681055728329255,31.62046443712714,Vegetatif,5.250181637528332,483.41,0.23
38.26747170900763,30.0258362244184,28.623267447724043,Semai,5.595193565703426,362.62,0.28
14.795456645136866,34.27773232612108,21.105302388828402,Vegetatif,4.670591437384314,755.49,0.88
64.57428208530723,26.34380892652031,0.8477510745364347,Panen,2.8738313110406173,445.77,0.47
32.27572885490261,35.273313178789564,31.048130731568964,Vegetatif,5.3210194000932,577.07,0.37
14.401097199371744,33.53317721482826,43.97887370171635,Vegetatif,7.864689381597087,557.79,0.48
63.26813832788977,33.70430587426971,38.477578579694885,Semai,6.723115974393706,206.21,0.14
48.85758348270067,28.677178502351143,49.08078161250411,Panen,6.4849909085206185,155.35,0.2
10.956971976137915,29.827643916932235,6.953766901035668,Panen,5.859852816377777,684.57,0.87
18.873923128507766,31.120251910784162,11.126002639392684,Generatif,4.087452040923467,791.05,0.83
65.93615433967554,33.477186434460776,26.963373261098955,Semai,3.0176911668702706,285.54,0.12
15.093706645263083,34.188681024725255,11.794085117190322,Semai,3.347309609856139,659.7,0.88
79.27704518743921,24.936543712223212,1.727489064084492,Panen,2.0379325372559007,334.47,0.35
34.90610219359461,34.84874865039809,20.114413808197305,Semai,6.040882525390128,509.46,0.75
17.09331763491397,35.24995983005113,14.382236707699125,Vegetatif,6.871265351338602,807.24,0.87
70.78059025344524,31.114648852281427,13.18804228294414,Generatif,3.6134681071883588,498.0,0.46
51.9541787562419,26.24100735905887,47.65864085121243,Panen,2.5511023978656313,125.77,0.15
34.53120259034381,33.820977992441875,11.922705813272477,Semai,4.014362406931507,562.27,0.74
42.48786733354144,30.583051374595186,6.471628559369891,Semai,3.7523073765018675,538.67,0.66
11.71299164838607,33.80635744459656,6.2659628953925575,Vegetatif,4.705258164666391,871.52,0.9
63.015883003154315,33.7776975190718,40.31620367442646,Semai,3.5846123259260656,191.7,0.14
39.26189511707556,25.04075178822951,35.74240372633702,Semai,4.038396232070174,280.91,0.23
67.12300557825037,31.28425714044797,6.47430977835311,Vegetatif,7.445328676095456,568.28,0.49
60.25369167620377,29.797731591224654,10.987655943039314,Semai,4.009012117337637,405.33,0.53
62.10033487277904,35.35343363999421,37.367150422176515,Generatif,6.713108280379382,404.54,0.16
73.43141688035459,27.559695503104756,13.730819891730706,Vegetatif,5.755002201346756,456.09,0.42
60.49264627010008,26.4720012742911,49.077103757867604,Panen,4.025227673788243,86.05,0.1
43.4980743393514,34.765042272229856,27.02850333104544,Generatif,6.906729618682103,568.76,0.29
41.19420493877085,25.784586826801256,9.600398520504411,Semai,5.5704564175775895,469.07,0.63
19.566568541188467,32.23823350469354,42.94042272563666,Vegetatif,2.051712365593402,551.6,0.43
72.35547305249935,27.60023776610173,15.973777294861758,Vegetatif,2.4123692094343987,442.26,0.42
70.88867534036974,30.81414906596973,14.440367753218892,Semai,6.515837356713913,336.63,0.46
29.703869366841875,31.394633194095135,16.372061672574922,Panen,4.679166737511166,535.03,0.75
79.01455301585158,29.0084313834956,38.409862411151884,Generatif,4.433046750461243,239.53,0.0
57.12026062325026,35.69957976284515,8.660647485797407,Semai,2.8749631051748477,499.74,0.6
48.29494739156538,25.58199801701975,19.0892890130469,Panen,2.9439115637676214,347.87,0.58
11.39970413003967,28.696789068441085,1.5416386392205217,Vegetatif,6.786514700575403,883.9,0.86
40.6192948691453,29.164743922491787,41.33133086748039,Vegetatif,6.974102803768732,407.68,0.26
61.253661458853045,31.572563387954176,17.035938315350265,Vegetatif,5.360015243832375,525.0,0.53
17.17982701507068,28.88711709833423,12.408645990418721,Semai,3.7707668588341248,624.48,0.82
46.76538471100386,25.164432136465958,28.99466211877496,Panen,7.596204900006981,279.03,0.18
89.47487610892769,35.36915997816992,35.24959418756877,Semai,5.74377434597136,130.88,0.0
67.32309097672541,28.992948979664227,40.64480185914716,Semai,6.779852716710729,120.23,0.07
53.74967100012835,28.11208472660487,17.389247274953394,Generatif,2.0196975217292925,526.47,0.56
52.64263079512613,29.360665490088056,40.61504250745348,Generatif,4.701917605252163,357.49,0.18
13.501206580655554,26.59914818554707,23.24405001857291,Generatif,7.2256945179197345,670.44,0.83
86.58515499263488,25.202660216023812,5.057113377261246,Panen,4.029399699396327,290.73,0.3
84.25421282280344,25.78294174930635,42.315374135788964,Vegetatif,6.359307061233686,142.24,0.0
64.59237685403572,25.999857924042715,27.381739105230718,Generatif,5.946048950771873,382.15,0.06
17.920931974523995,26.37208125859074,30.123478597369274,Vegetatif,2.9133101981257967,598.0,0.39
26.626711739955056,29.03952254671431,46.87456348473677,Panen,6.649422963526431,279.77,0.36
24.712762870046816,31.486791228529842,27.957574246962764,Generatif,2.6751607418767933,617.58,0.39
51.56627880809751,31.54665405632079,0.2791765338994501,Generatif,6.367484579431644,700.46,0.6
26.624309960158847,24.00117083474312,43.53079205015513,Vegetatif,7.945810020674566,405.59,0.31
65.66404492353585,35.0514920027808,14.237554016172998,Semai,7.747888590870577,396.26,0.53
53.61839087755112,33.87416616638786,25.08834603920019,Panen,6.801450458342028,377.72,0.21
11.412654163412439,35.567256473232476,10.244330128071011,Panen,5.207104545378213,696.15,0.92
69.52457896285212,28.319836136762312,14.849178422748672,Generatif,6.0489474549244395,459.81,0.45
25.10629893231588,31.977591320272765,34.33244240335169,Panen,6.368650342064556,419.12,0.39
75.99080957445415,26.016248991073166,21.478667551895697,Vegetatif,2.050409145669432,371.38,0.38
38.40363496983832,33.80439632664403,31.356531529069354,Semai,2.614197325717739,389.72,0.31
37.089574398530914,25.936412675452427,41.17878456564755,Semai,5.582354792473175,248.76,0.26
10.945386862256843,27.911828409692994,17.041101109317257,Panen,2.0392072408574546,587.25,0.86
89.01831863384137,29.8900182713638,28.41700191630205,Semai,7.453433904640984,135.92,0.0
58.9603471337491,31.134380026233003,38.879394668656815,Vegetatif,4.937976279350467,359.26,0.15
43.81841329487926,30.71559629144078,35.75615963846873,Generatif,3.5466024536307303,460.32,0.25
17.72971235690712,25.225152140519967,26.992171799092546,Generatif,4.362927017585596,592.16,0.39
65.93184513208135,29.060112034366213,19.169175536367757,Panen,7.104658463840018,297.45,0.48
32.618437599355104,35.074911170469875,20.375099061650875,Panen,7.563157242584694,528.33,0.76
89.06246547004231,34.46842233302222,21.65676059981328,Panen,2.69740988286392,221.24,0.36
86.04378873194585,31.089402279055676,17.44227644730759,Generatif,6.66776380373346,391.44,0.36
68.82373430422308,30.867894905443215,34.9537817444849,Panen,5.4693627092991814,188.1,0.08
87.68575442263752,25.340102191791964,6.270762613591485,Semai,5.51301654598692,277.23,0.3
18.450708996301024,26.40311342772364,48.372706035863835,Generatif,6.676712731374958,442.66,0.39
32.39322884292362,27.031676911249154,38.949275098577004,Vegetatif,3.337068120715745,439.95,0.3
30.259463103294326,29.858348742285667,14.908152608338693,Panen,5.186269807849749,516.57,0.74
15.7610126767442,32.776272577148625,2.1273784635317816,Generatif,3.916115692704855,899.01,0.86
87.77812783771647,29.5287042672511,35.565158618946306,Panen,2.567074069859089,56.05,0.0
14.797926931751508,25.512732502048774,36.717952248491656,Generatif,2.630476673339623,532.87,0.41
78.53511231954637,29.272186524136565,48.18113052637883,Generatif,2.8188288237509047,171.05,0.0
71.45291396614714,25.95159904498666,12.68527787875825,Generatif,5.689399093429028,467.16,0.42
40.069366997716756,33.01376822031462,4.13625451021119,Vegetatif,2.63498119026386,744.8,0.69
11.504589010383919,25.99801032485495,45.75673788592163,Generatif,5.420623055541041,486.68,0.44
10.487672398549561,29.79040787453348,12.93245173063876,Semai,5.529782347863558,633.26,0.87
26.31950725551386,32.32096323193311,36.07657236619409,Panen,7.423379060731347,404.27,0.39
49.51012640270345,26.7383767673425,3.032981891383896,Panen,5.758259577953085,484.07,0.58
46.63279825481211,24.91236129164792,38.02924024880835,Panen,7.913527045289008,204.22,0.18
